"","u","v"
"13223","1851366349","332201813"
"13224","1851366350","294939581"
"13225","1851366353","294939484"
"13226","1852590201","246262622"
"13227","1852590201","1829061648"
"13228","1854603342","2811530559"
"13229","1860679670","27373333"
"13230","1868409183","829929319"
"13231","1868409203","5324010130"
"13232","1868409205","1868409190"
"13233","1868409217","1868409220"
"13234","1868409220","830070183"
"13235","1868409271","1227307025"
"13236","1870186689","2436717407"
"13237","1870186689","305218809"
"13238","1871320354","683068259"
"13239","1871660179","246552378"
"13240","1871660197","1827398285"
"13241","1871660215","1827397890"
"13242","1871660215","2193078191"
"13243","1871844541","7227585798"
"13244","1871844574","5303469110"
"13245","1876202758","2463544585"
"13246","1876202762","2463544578"
"13247","1876202764","1876202762"
"13248","1883245796","6628504856"
"13249","1883245800","6628504856"
"13250","1884431125","248578575"
"13251","1884431128","1884431131"
"13252","1884431131","248578580"
"13253","1886061102","267572970"
"13254","1886838423","5613307484"
"13255","1886838424","1886838423"
"13256","1886838425","2452746914"
"13257","1886838428","4141038059"
"13258","1886838429","1886838424"
"13259","1886838433","1886838428"
"13260","1886838438","1886838433"
"13261","1886838441","1886838438"
"13262","1886838447","1886838438"
"13263","1886838472","1886838474"
"13264","1886838472","2452655485"
"13265","1887844131","1990698851"
"13266","1893476494","4616542"
"13267","1903022206","1244401736"
"13268","1903022224","1244401736"
"13269","1904540762","94244169"
"13270","1904805432","1794274630"
"13271","1905124255","7515204068"
"13272","1907947623","559642338"
"13273","1908369297","2061624515"
"13274","1908369303","246550691"
"13275","1910439074","6812068737"
"13276","1911142315","5422165968"
"13277","1912846905","505829788"
"13278","1912916968","471617379"
"13279","1912916968","471617392"
"13280","1912916972","1912916977"
"13281","1912916975","1912916972"
"13282","1912916977","1829061635"
"13283","1912916980","1912916972"
"13284","1913669807","24912964"
"13285","1914164519","6851661067"
"13286","1914164521","6063914859"
"13287","1914164523","5422262858"
"13288","1914164523","1914164519"
"13289","1914164528","6851661051"
"13290","1914164528","15859494"
"13291","1914164529","6063914867"
"13292","1916180421","175077117"
"13293","1916193831","4429002867"
"13294","1918830963","1835618183"
"13295","1920074491","247757673"
"13296","1920074498","9006066530"
"13297","1921582934","1921582937"
"13298","1921582936","8809431"
"13299","1921582937","390197"
"13300","1922639710","1922639713"
"13301","1922639713","96141927"
"13302","1922655951","259008622"
"13303","1927959878","260557574"
"13304","1928023434","361795"
"13305","1928023436","361744"
"13306","1928784676","21346788"
"13307","1928784695","157530497"
"13308","1928784695","159894355"
"13309","1929324183","191744889"
"13310","1930556598","25031228"
"13311","1931492417","1931492426"
"13312","1931492426","88195739"
"13313","1931492428","8579744905"
"13314","1931492449","1931492428"
"13315","1931492453","9088639148"
"13316","1932413878","268146918"
"13317","1937771874","416495233"
"13318","1937993347","1937993349"
"13319","1937993349","25667131"
"13320","1938007754","370347362"
"13321","1938058379","34843139"
"13322","1939333881","442344"
"13323","1941046757","7218774814"
"13324","1941046762","6189916827"
"13325","1943841779","133129768"
"13326","1945079593","1945079613"
"13327","1945079613","8840326888"
"13328","1950621247","1950621255"
"13329","1950621255","8859904062"
"13330","1950708287","3164679174"
"13331","1950708330","3164679173"
"13332","1950708337","3164679175"
"13333","1952938973","1952938974"
"13334","1952938973","246019613"
"13335","1952938974","1088436892"
"13336","1961434313","259681778"
"13337","1961434317","259681778"
"13338","1961531242","1961531247"
"13339","1961531247","1961531244"
"13340","1961531248","1961531244"
"13341","1961531250","1961531240"
"13342","1961533514","1961531250"
"13343","1961561703","1549569890"
"13344","1961571564","8407487258"
"13345","1961571564","1961571565"
"13346","1961580128","1961580120"
"13347","1961602751","25667115"
"13348","1962507781","6398414990"
"13349","1962530964","368313"
"13350","1964121064","332040654"
"13351","1964121065","1964121064"
"13352","1964121072","2303792193"
"13353","1965389955","361258840"
"13354","1965389965","6172727287"
"13355","1965389968","8139943872"
"13356","1965461276","64486369"
"13357","1968201934","24959185"
"13358","1968201936","1968201934"
"13359","1968201936","24965947"
"13360","1968450068","1774584957"
"13361","1968450171","429173709"
"13362","1969476280","5247890726"
"13363","1969476292","1969476280"
"13364","1969476329","4520839549"
"13365","1969476329","277500567"
"13366","1978198745","27234843"
"13367","1980084563","26401689"
"13368","1980084589","178802496"
"13369","1980084608","26401666"
"13370","1980084611","1980084608"
"13371","1980835821","1980835827"
"13372","1980835827","152807827"
"13373","1980835839","1980835842"
"13374","1981082288","361732"
"13375","1981095091","2840898048"
"13376","1981095121","361043"
"13377","1984101584","34909004"
"13378","1984101587","1984101585"
"13379","1984212431","1984212415"
"13380","1984212562","24911706"
"13381","1985704464","5041260570"
"13382","1986477360","27288858"
"13383","1986819857","34818801"
"13384","1987369001","1987368995"
"13385","1987416250","244455473"
"13386","1987416250","1987416238"
"13387","1987578932","9844132326"
"13388","1987617275","27288814"
"13389","1988070980","3121921064"
"13390","1988071709","244455484"
"13391","1988097736","346582209"
"13392","1988321104","2700086458"
"13393","1988505843","6750576057"
"13394","1988505844","6750577085"
"13395","1988505853","27286646"
"13396","1988505879","319152794"
"13397","1988505880","319152785"
"13398","1988547017","291589134"
"13399","1988547024","5564807899"
"13400","1988547027","299019036"
"13401","1989412741","6395831813"
"13402","1989725535","267568725"
"13403","1989725559","6454849415"
"13404","1989725559","3105079938"
"13405","1989725564","1989725521"
"13406","1989725564","1989725535"
"13407","1989733930","1989733931"
"13408","1989733938","1989733940"
"13409","1989733940","702935555"
"13410","1989837228","25188963"
"13411","1989894375","1989894379"
"13412","1989894379","134521839"
"13413","1989894381","1757367161"
"13414","1989894416","6397910525"
"13415","1989894416","1989894410"
"13416","1989894420","2702669280"
"13417","1989894427","1989894434"
"13418","1989894434","502604739"
"13419","1989894442","1989894434"
"13420","1989894444","203334632"
"13421","1989894446","1989894431"
"13422","1989894447","1989894444"
"13423","1990027464","258416296"
"13424","1990027477","2879838248"
"13425","1990027507","2879838248"
"13426","1990050071","152746955"
"13427","1990050074","1990050071"
"13428","1990698843","1990698844"
"13429","1990698843","96137274"
"13430","1990698845","1089076227"
"13431","1990698849","1990698845"
"13432","1990698850","416529813"
"13433","1990698851","287620141"
"13434","1990698854","1990698851"
"13435","1990726615","1990726617"
"13436","1990726617","203329020"
"13437","1990726619","1990726621"
"13438","1990799928","96127095"
"13439","1990799928","1990799924"
"13440","1990799933","96134191"
"13441","1990799945","1990799933"
"13442","1990831294","5613307893"
"13443","1990831299","17975447"
"13444","1990831309","7508681999"
"13445","1991010920","2295723938"
"13446","1992245755","5613307548"
"13447","1993107662","27234928"
"13448","1997626401","94131404"
"13449","1998793618","1998793619"
"13450","1998793619","269902782"
"13451","2000664434","2000664435"
"13452","2000664435","2068709785"
"13453","2000664437","3108013007"
"13454","2000813102","6997688457"
"13455","2002443763","2002443767"
"13456","2002443766","1088436906"
"13457","2002443767","1659448502"
"13458","2002443772","5530605038"
"13459","2002443773","2002443774"
"13460","2002443774","2002443772"
"13461","2002443775","1088408958"
"13462","2006535622","470183"
"13463","2006535622","185883894"
"13464","2013398694","268230697"
"13465","2013403864","2763155691"
"13466","2015239941","564890589"
"13467","2018923148","2018923156"
"13468","2018923156","2763155691"
"13469","2018923161","2018923156"
"13470","2021161765","2545594527"
"13471","2021447111","2555330184"
"13472","2021447113","2021447114"
"13473","2021447114","2021447119"
"13474","2021447119","7653135874"
"13475","2022094200","2026103181"
"13476","2026103182","2555368898"
"13477","2034486347","1627079089"
"13478","2034662690","17975526"
"13479","2036281310","1260570086"
"13480","2037137317","2049750003"
"13481","2037137322","2037137335"
"13482","2037137322","147025114"
"13483","2043743361","1089076147"
"13484","2046300212","249690956"
"13485","2046300212","267582865"
"13486","2049750003","2037137335"
"13487","2052058636","6828182416"
"13488","2052058636","2052058637"
"13489","2052058637","2052058642"
"13490","2052058642","6207606861"
"13491","2055711306","332434737"
"13492","2055711307","2055711306"
"13493","2055711314","258154970"
"13494","2056770244","2056770246"
"13495","2056770246","721091130"
"13496","2056770246","2056770248"
"13497","2057958421","2057958425"
"13498","2057958423","2057958421"
"13499","2057958424","2057958425"
"13500","2057958425","268228514"
"13501","2061624515","1774630103"
"13502","2061642538","6203894405"
"13503","2061642624","2061642618"
"13504","2061784565","2710711343"
"13505","2061784565","6490857065"
"13506","2063910474","2061784565"
"13507","2064552376","1425553612"
"13508","2064552377","2064552376"
"13509","2064552405","2064552409"
"13510","2064552409","2981083382"
"13511","2064552414","3267190061"
"13512","2064552414","2064552409"
"13513","2066708518","677174965"
"13514","2067023985","5538644112"
"13515","2068689770","8595850880"
"13516","2068709665","2068709777"
"13517","2068709736","3108013009"
"13518","2068709738","1845142172"
"13519","2068709767","2068709663"
"13520","2068709777","429173708"
"13521","2068709785","2068709663"
"13522","2069524357","6053005697"
"13523","2071154738","1650397397"
"13524","2076090582","343680497"
"13525","2078461848","6148475424"
"13526","2078461851","209141078"
"13527","2078461851","9561713746"
"13528","2078461852","209141276"
"13529","2078461852","2829333387"
"13530","2078461857","277591243"
"13531","2078461857","10030339798"
"13532","2078486283","2354781630"
"13533","2078486285","209148462"
"13534","2078486285","3195556423"
"13535","2078486565","5009766326"
"13536","2078486565","2812206588"
"13537","2079256543","442192"
"13538","2079256545","2079256543"
"13539","2081751438","25273088"
"13540","2081751474","2081751438"
"13541","2082452371","2082452397"
"13542","2082452384","2082452397"
"13543","2082452396","2082452371"
"13544","2082452397","1762544614"
"13545","2082452402","2082452371"
"13546","2093950692","2093950723"
"13547","2093950723","2093950725"
"13548","2093950725","2093950706"
"13549","2093950725","7741032721"
"13550","2105491756","390316"
"13551","2113426683","178884498"
"13552","2113426683","2113429727"
"13553","2113426686","6365475163"
"13554","2113429729","2113429727"
"13555","2113435429","2113435434"
"13556","2113435434","24912021"
"13557","2121815237","4302561187"
"13558","2124630308","3522596181"
"13559","2124630309","3522596181"
"13560","2126815068","60912644"
"13561","2127242896","2473739074"
"13562","2127642750","27286561"
"13563","2127642750","8188126321"
"13564","2131458070","2131458074"
"13565","2131458074","2131458082"
"13566","2131458082","669098595"
"13567","2131458082","2131458083"
"13568","2134912116","24923329"
"13569","2137762241","2137762242"
"13570","2137762242","373165630"
"13571","2137762248","2137762242"
"13572","2140279449","2140279450"
